module,type,name,res_id,src,value,comments
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_moderation__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_cancel__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_message__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_partner__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_shortcode__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite__write_uid,Last Updated by,,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_partner__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_moderation__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_cancel__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_message__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_partner__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_shortcode__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__write_date,Last Updated on,,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite__write_date,Last Updated on,,
mail,code,addons/mail/static/src/xml/systray.xml,94,Late,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_search,Late Activities,,
mail,model_terms,"ir.ui.view,arch_db",mail.res_partner_view_search_inherit_mail,Late Activities,,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__layout,Layout,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__layout,Layout,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__layout,Layout,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_kanban,Leave,,
mail,code,addons/mail/models/mail_channel.py,941,Leave this channel,,
mail,code,addons/mail/static/src/xml/discuss.xml,147,Leave this channel,,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_wizard_invite__channel_ids,List of channels that will be added as listeners of the current document.,,
mail,model,"ir.model.fields,help",mail.field_mail_wizard_invite__partner_ids,List of partners that will be added as follower of the current document.,,
mail,code,addons/mail/models/mail_channel.py,952,List users in the current channel,,
mail,model,"ir.model.fields,field_description",mail.field_mail_followers__channel_id,Listener,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__channel_partner_ids,Listeners,,
mail,model,"ir.model,name",mail.model_mail_channel_partner,Listeners of a Channel,,
mail,code,addons/mail/static/src/xml/thread.xml,56,Loading,,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,548,Loading older messages...,,openerp-web
mail,code,addons/mail/static/src/xml/web_kanban_activity.xml,15,Loading...,,openerp-web
mail,code,addons/mail/static/src/js/composers/chatter_composer.js,35,Log,,openerp-web
mail,code,addons/mail/static/src/xml/web_kanban_activity.xml,41,Log,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Log,,
mail,code,addons/mail/static/src/xml/chatter.xml,99,Log a note. Followers will not be notified.,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_form_popup,Log a note...,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_server_action_form_template,Log a note...,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_form_popup,Log an Activity,,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__is_log,Log an Internal Note,,
mail,code,addons/mail/static/src/xml/chatter.xml,99,Log note,,openerp-web
mail,code,addons/mail/static/src/xml/chatter.xml,102,Log or schedule an activity,,openerp-web
mail,code,addons/mail/static/src/xml/activity.xml,68,Mail,,openerp-web
mail,code,addons/mail/static/src/xml/web_kanban_activity.xml,51,Mail,,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_notification__mail_id,Mail,,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__mail_activity_type_id,Mail Activity Type,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__mail_activity_type_id,Mail Activity Type,,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__mail_activity_type_id,Mail Activity Type,,
mail,model,"ir.model,name",mail.model_mail_blacklist,Mail Blacklist,,
mail,model,"ir.model,name",mail.model_mail_blacklist_mixin,Mail Blacklist mixin,,
mail,code,addons/mail/static/src/xml/discuss.xml,198,Mail Body,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_form,Mail Channel Form,,
mail,code,addons/mail/models/mail_mail.py,420,Mail Delivery Failed,,
mail,model,"ir.model.fields,field_description",mail.field_ir_model__is_mail_thread,Mail Thread,,
mail,model_terms,"ir.ui.view,arch_db",mail.model_search_view,Mail Thread,,
mail,model,"ir.model,name",mail.model_mail_tracking_value,Mail Tracking Value,,
mail,model,"ir.model.fields,help",mail.field_mail_mail__notification,Mail has been created to notify people of an existing mail.message,,
mail,model,"ir.actions.server,name",mail.ir_cron_mail_scheduler_action_ir_actions_server,Mail: Email Queue Manager,,
mail,model,"ir.cron,cron_name",mail.ir_cron_mail_scheduler_action,Mail: Email Queue Manager,,
mail,model,"ir.cron,name",mail.ir_cron_mail_scheduler_action,Mail: Email Queue Manager,,
mail,model,"ir.actions.server,name",mail.ir_cron_mail_notify_channel_moderators_ir_actions_server,Mail: Notify channel moderators,,
mail,model,"ir.cron,cron_name",mail.ir_cron_mail_notify_channel_moderators,Mail: Notify channel moderators,,
mail,model,"ir.cron,name",mail.ir_cron_mail_notify_channel_moderators,Mail: Notify channel moderators,,
mail,code,addons/mail/models/mail_thread.py,942,Mailbox unavailable - %s,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__mail_template_ids,Mails templates,,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__mail_template_ids,Mails templates,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__message_main_attachment_id,Main Attachment,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__message_main_attachment_id,Main Attachment,,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__message_main_attachment_id,Main Attachment,,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__message_main_attachment_id,Main Attachment,,
mail,model,"ir.model.fields,field_description",mail.field_res_users__message_main_attachment_id,Main Attachment,,
mail,code,addons/mail/static/src/js/tools/debug_manager.js,22,Manage Messages,,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,9,Manage Messages,,openerp-web
mail,code,addons/mail/static/src/xml/activity.xml,80,Mark Done,,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,179,Mark all as read,,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,179,Mark all read,,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_form_popup,Mark as Done,,
mail,code,addons/mail/static/src/xml/discuss.xml,301,Mark as Read,,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,346,Mark as Read,,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,299,Mark as Todo,,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,340,Mark as Todo,,openerp-web
mail,code,addons/mail/static/src/xml/web_kanban_activity.xml,71,Mark as done,,openerp-web
mail,model,"ir.ui.menu,name",mail.mail_blacklist_menu,Mass Mail Blacklist,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__image_medium,Medium-sized photo,,
mail,model,"ir.model.fields,help",mail.field_mail_channel__image_medium,"Medium-sized photo of the group. It is automatically resized as a 128x128px image, with aspect ratio preserved. Use this field in form views or some kanban views.",,
mail,selection,"mail.activity.type,category",0,Meeting,,
mail,model,"mail.activity.type,name",mail.mail_activity_data_meeting,Meeting,,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_form,Members,,
mail,model,"ir.model.fields,help",mail.field_mail_channel__group_ids,Members of those groups will automatically added as followers. Note that they will be able to manage their subscription manually if necessary.,,
mail,model,"ir.model,name",mail.model_base_partner_merge_automatic_wizard,Merge Partner Wizard,,
mail,code,addons/mail/wizard/base_partner_merge.py,13,Merged with the following partners:,,
mail,model,"ir.model,name",mail.model_mail_message,Message,,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__mail_message_id,Message,,
mail,model,"ir.model.fields,field_description",mail.field_mail_notification__mail_message_id,Message,,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_message__mail_message_id,Message,,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite__message,Message,,
mail,model_terms,"ir.ui.view,arch_db",mail.view_message_form,Message,,
mail,model,"ir.model.fields,field_description",mail.field_mail_blacklist__message_has_error,Message Delivery error,,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__message_has_error,Message Delivery error,,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread__message_has_error,Message Delivery error,,
mail,model,"ir.model.fields,field_description",mail.field_res_partner__message_has_error,Message Delivery error,,
mail,model,"ir.model.fields,field_description",mail.field_res_users__message_has_error,Message Delivery error,,
mail,model,"ir.model.fields,field_description",mail.field_mail_tracking_value__mail_message_id,Message ID,,
